date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:45:41	25655/25655	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6437%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/researchshowcase_promounit.jpg?itok=e9wImsUT	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/researchshowcase_promounitef87.jpg	(from https://www.utexas.edu/research/overview)
19:45:42	22040/22040	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-5618%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/pharmacylab_promounit_0.jpg?itok=OgCFQ_OV	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/pharmacylab_promounit_09b31.jpg	(from https://www.utexas.edu/research/overview)
19:45:42	42114/42114	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-a482%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/vislab_promounit.jpg?itok=a6s8IOp7	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/vislab_promounit9248.jpg	(from https://www.utexas.edu/research/overview)
19:45:43	23985/23985	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-5db1%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/postdoctoralresources_promounit.jpg?itok=UlGcRb4l	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/postdoctoralresources_promounit0d4e.jpg	(from https://www.utexas.edu/research/overview)
19:45:44	18267/18267	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-475b%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/nobelprizemedal_flexcontent_0.jpg?itok=lpZcoTcy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/nobelprizemedal_flexcontent_0e3d2.jpg	(from https://www.utexas.edu/research/overview)
19:45:45	15582/15582	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-3cde%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/mcdevittlab_flexcontent.jpg?itok=8-daoapi	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/mcdevittlab_flexcontent18ab.jpg	(from https://www.utexas.edu/research/overview)
19:45:45	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy.15f.delayed	(from https://www.utexas.edu/research/overview)
19:45:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:18%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy	(from https://www.utexas.edu/research/overview)
19:45:46	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:19%20GMT	https://www.utexas.edu/node/91	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/node/91	(from https://www.utexas.edu/research/student-research)
19:45:47	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:20%20GMT	http://www.utexas.edu/ugs/our	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our.163.delayed	(from https://www.utexas.edu/research/student-research)
19:45:47	190067/190067	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2e673%22	https://www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/studentresearch_hero_0.jpg?itok=zzZHN_3v	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/studentresearch_hero_00f68.jpg	(from https://www.utexas.edu/research/student-research)
19:45:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:21%20GMT	https://www.utexas.edu/ugs/our	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our	(from https://www.utexas.edu/research/student-research)
19:45:48	0/-1	---M--	301	error ('')			http://www.utexas.edu/ugs/our	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our.166.delayed	(from https://www.utexas.edu/research/student-research)
19:45:48	28157/28157	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6dfd%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/undergradresearch_promounit.jpg?itok=KIZADoFs	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/undergradresearch_promounit1c5d.jpg	(from https://www.utexas.edu/research/student-research)
19:45:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:21%20GMT	https://www.utexas.edu/ugs/our	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our	(from https://www.utexas.edu/research/student-research)
19:45:48	0/-1	---M--	301	error ('')			http://www.utexas.edu/ugs/our	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our.168.delayed	(from https://www.utexas.edu/research/student-research)
19:45:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:21%20GMT	https://www.utexas.edu/ugs/our	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our	(from https://www.utexas.edu/research/student-research)
19:45:49	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:22%20GMT	http://www.utexas.edu/research/eureka/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/research/eureka/index.html	(from https://www.utexas.edu/research/student-research)
19:45:50	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:23%20GMT	http://www.utexas.edu/ugs/our/conduct/publishing	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our/conduct/publishing.16b.delayed	(from https://www.utexas.edu/research/student-research)
19:45:50	27194/27194	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6a3a%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/eureka_promounit_0.jpg?itok=lrToRxWZ	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/eureka_promounit_00b24.jpg	(from https://www.utexas.edu/research/student-research)
19:45:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:23%20GMT	https://www.utexas.edu/ugs/our/conduct/publishing	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our/conduct/publishing	(from https://www.utexas.edu/research/student-research)
19:45:50	14741/14741	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-3995%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/researchjournals_promounit.jpg?itok=Kaeoi9Sr	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/researchjournals_promounit7c8a.jpg	(from https://www.utexas.edu/research/student-research)
19:45:50	0/-1	---M--	301	error ('')			http://www.utexas.edu/ugs/our/conduct/publishing	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our/conduct/publishing.16e.delayed	(from https://www.utexas.edu/research/student-research)
19:45:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:24%20GMT	https://www.utexas.edu/ugs/our/conduct/publishing	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our/conduct/publishing	(from https://www.utexas.edu/research/student-research)
19:45:51	0/-1	---M--	301	error ('')			http://www.utexas.edu/ugs/our/conduct/publishing	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our/conduct/publishing.170.delayed	(from https://www.utexas.edu/research/student-research)
19:45:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:24%20GMT	https://www.utexas.edu/ugs/our/conduct/publishing	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/our/conduct/publishing	(from https://www.utexas.edu/research/student-research)
19:45:52	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:25%20GMT	http://www.utexas.edu/ugs/researchweek	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/researchweek	(from https://www.utexas.edu/research/student-research)
19:45:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:26%20GMT	https://www.utexas.edu/ugs/researchweek	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/researchweek	(from https://www.utexas.edu/research/student-research)
19:45:53	25909/25909	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6535%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/researchweek_promounit_0.jpg?itok=FhEJpA9l	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/researchweek_promounit_07b14.jpg	(from https://www.utexas.edu/research/student-research)
19:45:53	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:26%20GMT	http://www.utexas.edu/ugs/researchweek	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/researchweek	(from https://www.utexas.edu/research/student-research)
19:45:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:27%20GMT	https://www.utexas.edu/ugs/researchweek	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/researchweek	(from https://www.utexas.edu/research/student-research)
19:45:54	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:27%20GMT	http://www.utexas.edu/ugs/researchweek	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/researchweek	(from https://www.utexas.edu/research/student-research)
19:45:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:27%20GMT	https://www.utexas.edu/ugs/researchweek	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/researchweek	(from https://www.utexas.edu/research/student-research)
19:45:55	18131/18131	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-46d3%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/fri_promounit.jpg?itok=mZ2PHczP	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/fri_promounit579c.jpg	(from https://www.utexas.edu/research/student-research)
19:45:55	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:28%20GMT	http://www.utexas.edu/ugs/bdp	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/bdp	(from https://www.utexas.edu/research/student-research)
19:45:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:29%20GMT	https://www.utexas.edu/ugs/bdp	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/bdp	(from https://www.utexas.edu/research/student-research)
19:45:56	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:29%20GMT	http://www.utexas.edu/nursing/research/ud_student.html	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/nursing/research/ud_student.html	(from https://www.utexas.edu/research/student-research)
19:45:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:30%20GMT	https://www.utexas.edu/nursing/research/ud_student.html	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/nursing/research/ud_student.html	(from https://www.utexas.edu/research/student-research)
19:45:57	27909/27909	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6d05%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/graduateresearch_flexcontent.jpg?itok=OjI7UXvR	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/graduateresearch_flexcontentb452.jpg	(from https://www.utexas.edu/research/student-research)
19:45:57	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy.17f.delayed	(from https://www.utexas.edu/research/student-research)
19:45:57	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:31%20GMT	http://www.utexas.edu/ogs/research/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ogs/research/index.html	(from https://www.utexas.edu/research/student-research)
19:45:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:30%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy	(from https://www.utexas.edu/research/student-research)
19:45:58	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:31%20GMT	https://www.utexas.edu/node/102	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/node/102	(from https://www.utexas.edu/research/units-and-centers)
19:45:59	172390/172390	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2a166%22	https://www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/acesvislab_hero.jpg?itok=c_CegsRR	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/acesvislab_hero6688.jpg	(from https://www.utexas.edu/research/units-and-centers)
19:45:59	25133/25133	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-622d%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/artificiallung_flexcontent.jpg?itok=eNMOiufr	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/artificiallung_flexcontentf1de.jpg	(from https://www.utexas.edu/research/units-and-centers)
19:46:00	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:32%20GMT	http://www.utexas.edu/dell-medical-school/research	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/dell-medical-school/research	(from https://www.utexas.edu/research/units-and-centers)
19:46:00	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:33%20GMT	http://www.utexas.edu/cola/offices/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/cola/offices/index.html	(from https://www.utexas.edu/research/units-and-centers)
19:46:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:34%20GMT	https://www.utexas.edu/dell-medical-school/research	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/dell-medical-school/research	(from https://www.utexas.edu/research/units-and-centers)
19:46:01	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:34%20GMT	http://www.utexas.edu/lbj/centers	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/lbj/centers	(from https://www.utexas.edu/research/units-and-centers)
19:46:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:35%20GMT	https://www.utexas.edu/lbj/centers	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/lbj/centers	(from https://www.utexas.edu/research/units-and-centers)
19:46:02	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:35%20GMT	http://www.utexas.edu/nursing/research/centers.html	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/nursing/research/centers.html	(from https://www.utexas.edu/research/units-and-centers)
19:46:02	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:36%20GMT	http://www.utexas.edu/law/centers/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/law/centers/index.html	(from https://www.utexas.edu/research/units-and-centers)
19:46:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:36%20GMT	https://www.utexas.edu/nursing/research/centers.html	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/nursing/research/centers.html	(from https://www.utexas.edu/research/units-and-centers)
19:46:03	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:37%20GMT	http://www.utexas.edu/ssw/cswr/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ssw/cswr/index.html	(from https://www.utexas.edu/research/units-and-centers)
19:46:03	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy.18b.delayed	(from https://www.utexas.edu/research/units-and-centers)
19:46:03	17863/17863	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-45c7%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/mcdevittlab_promounit_v2.jpg?itok=IgvFyzKa	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/mcdevittlab_promounit_v2e8c8.jpg	(from https://www.utexas.edu/research/units-and-centers)
19:46:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:37%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy	(from https://www.utexas.edu/research/units-and-centers)
19:46:05	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:38%20GMT	https://www.utexas.edu/node/120	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/node/120	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:05	106453/106453	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-19fd5%22	https://www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/smithtelescope_hero.jpg?itok=aISOJaXF	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/smithtelescope_hero04cb.jpg	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:05	29337/29337	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-7299%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/stengl_promounit.jpg?itok=bq4a34fz	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/stengl_promounitf426.jpg	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:06	25316/25316	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-62e4%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/cgie_promounit_0.jpg?itok=V0dYnddX	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/cgie_promounit_09ad3.jpg	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:06	30510/30510	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-772e%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/wildflowercenter_promounit.jpg?itok=IE_0iUJY	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/wildflowercenter_promounit64fd.jpg	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:06	39100/39100	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-98bc%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/mcdonaldobservatory_promounit.jpg?itok=CueOv7lv	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/mcdonaldobservatory_promounit7d0d.jpg	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:07	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy.194.delayed	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:08	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:41%20GMT	http://www.utexas.edu/cola/orgs/tarl/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/cola/orgs/tarl/index.html	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:08	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:41%20GMT	http://www.utexas.edu/research/cem/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/research/cem/index.html	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:08	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:41%20GMT	http://www.utexas.edu/cola/insts/ica/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/cola/insts/ica/index.html	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:08	36160/36160	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-8d40%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/marinescienceinstitute_promounit.jpg?itok=Yg171YGG	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/marinescienceinstitute_promounit7144.jpg	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:09	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:42%20GMT	http://www.utexas.edu/research/ceer/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/research/ceer/index.html	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:52:42%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy.195.delayed	(from https://www.utexas.edu/research/off-campus-research-sites)
19:46:10	49906/49906	---M-Z	200	added ('OK')	text/css	etag:W/%225e7b5f51-c2f2%22	https://www.utexas.edu/sites/default/files/css/css_hVELXqfkmsU7_PttS3UwYQ3J7t-hGU9AuQsCDTkyAEA.css	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/css/css_hVELXqfkmsU7_PttS3UwYQ3J7t-hGU9AuQsCDTkyAEA.css	(from https://www.utexas.edu/research/libraries)
19:46:10	26866/26866	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-68f2%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/architectureandplanninglibrary_promounit.jpg?itok=MmBEC4aj	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/architectureandplanninglibrary_promounit28db.jpg	(from https://www.utexas.edu/research/libraries)
19:46:11	32244/32244	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-7df4%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/bensoncollection_promounit_1.jpg?itok=hcljS6RS	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/bensoncollection_promounit_1cca7.jpg	(from https://www.utexas.edu/research/libraries)
19:46:11	34100/34100	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-8534%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/classicslibrary_promounit_0.jpg?itok=GEC2q1J1	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/classicslibrary_promounit_00479.jpg	(from https://www.utexas.edu/research/libraries)
19:46:12	27869/27869	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6cdd%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/fineartslibrary_promounit.jpg?itok=r2tbT_5X	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/fineartslibrary_promounitf4fa.jpg	(from https://www.utexas.edu/research/libraries)
19:46:12	22882/22882	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-5962%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/hrdi_promounit.jpg?itok=cEeeYr3W	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/hrdi_promounit0c67.jpg	(from https://www.utexas.edu/research/libraries)
19:46:13	31100/31100	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-797c%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/pma_promounit.jpg?itok=WLGhosy_	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/pma_promounit9012.jpg	(from https://www.utexas.edu/research/libraries)
19:46:13	27965/27965	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6d3d%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/lifesciencelibrary_promounit_0.jpg?itok=PQPpih7G	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/lifesciencelibrary_promounit_0e220.jpg	(from https://www.utexas.edu/research/libraries)
19:46:14	25566/25566	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-63de%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/chemistrylibrary_promounit.jpg?itok=LaX4WVED	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/chemistrylibrary_promounit0d22.jpg	(from https://www.utexas.edu/research/libraries)
